"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Freienstein-Teufen ZH","Ja zur Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf in Freienstein-Teufen: Mit 90,2 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Freienstein-Teufen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Freienstein-Teufen (ZH)","Freienstein-Teufen dit oui à 90,2 pour cent à l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Freienstein-Teufen a approuvé la réforme, contrairement à son canton.","Freienstein-Teufen (ZH)","Gli abitanti di Freienstein-Teufen hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 90,2 per cento di ""sì"". Freienstein-Teufen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Glattfelden ZH","Die Gemeinde Glattfelden hat die Änderung des Mietrechts zur vereinfachten Kündigung wegen Eigenbedarfs mit 52,9 Prozent angenommen. Glattfelden hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Glattfelden (ZH)","A Glattfelden, les habitants disent oui à  52,9 pour cent à l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Glattfelden a approuvé la réforme, contrairement à son canton.","Glattfelden (ZH)","Nel comune di Glattfelden, i cittadini hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 52,9 per cento di voti favorevoli. Glattfelden ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Hochfelden ZH","Die Gemeinde Hochfelden hat die Änderung des Mietrechts zur vereinfachten Kündigung wegen Eigenbedarfs mit 53,3 Prozent angenommen. Hochfelden hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Hochfelden (ZH)","A Hochfelden, les habitants disent oui à  53,3 pour cent à l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Hochfelden a approuvé la réforme, contrairement à son canton.","Hochfelden (ZH)","Nel comune di Hochfelden, i cittadini hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 53,3 per cento di voti favorevoli. Hochfelden ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Höri ZH","Die Gemeinde Höri hat die Änderung des Mietrechts zur vereinfachten Kündigung wegen Eigenbedarfs mit 77,5 Prozent angenommen. Höri hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Höri (ZH)","A Höri, les habitants disent oui à  77,5 pour cent à l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Höri a approuvé la réforme, contrairement à son canton.","Höri (ZH)","Nel comune di Höri, i cittadini hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 77,5 per cento di voti favorevoli. Höri ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Hüntwangen ZH","In Hüntwangen hat die Stimmbevölkerung der Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 96 Prozent angenommen. Hüntwangen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Hüntwangen (ZH)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre est approuvé à Hüntwangen par 96 pour cent des votants. Hüntwangen a approuvé la réforme, contrairement à son canton.","Hüntwangen (ZH)","A Hüntwangen gli abitanti hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 96 per cento di ""sì"". Hüntwangen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Kloten ZH","In Kloten hat die Stimmbevölkerung der Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 60,7 Prozent angenommen. Kloten hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Kloten (ZH)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre est approuvé à Kloten par 60,7 pour cent des votants. Kloten a approuvé la réforme, contrairement à son canton.","Kloten (ZH)","A Kloten gli abitanti hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 60,7 per cento di ""sì"". Kloten ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Lufingen ZH","Nein zur Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf in Lufingen. Die Gemeinde hat die Vorlage mit 52,9 Prozent abgelehnt. Lufingen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Lufingen (ZH)","A Lufingen, les citoyens rejettent à 52,9 pour cent l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Lufingen a rejeté la réforme, tout comme son canton.","Lufingen (ZH)","Nel comune di Lufingen, i cittadini hanno respinto la modifica del diritto di locazione (disdetta per bisogno personale) con il 52,9 per cento di voti contrari. Lufingen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Nürensdorf ZH","In Nürensdorf hat die Stimmbevölkerung der Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 68,1 Prozent angenommen. Nürensdorf hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Nürensdorf (ZH)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre est approuvé à Nürensdorf par 68,1 pour cent des votants. Nürensdorf a approuvé la réforme, contrairement à son canton.","Nürensdorf (ZH)","A Nürensdorf gli abitanti hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 68,1 per cento di ""sì"". Nürensdorf ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Oberembrach ZH","Ja zur Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf in Oberembrach. Die Gemeinde hat die Vorlage mit 70,4 Prozent der Stimmen angenommen. Oberembrach hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Oberembrach (ZH)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre passe la rampe avec 70,4 pour cent de oui à Oberembrach. Oberembrach a approuvé la réforme, contrairement à son canton.","Oberembrach (ZH)","La modifica del diritto di locazione (disdetta per bisogno personale) è stata accolta a Oberembrach, dove ha riscosso il 70,4 per cento di voti a favore. Oberembrach ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Opfikon ZH","Keine Mehrheit für die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf in Opfikon: Mit 8'977 Nein-Stimmen zu 1'160 Ja-Stimmen oder 88,6 Prozent hat die Gemeinde die Vorlage verworfen. Opfikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Opfikon (ZH)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre n'a pas convaincu à Opfikon. Les citoyens de la commune ont refusé le texte à 88,6 pour cent. Opfikon a rejeté la réforme, tout comme son canton.","Opfikon (ZH)","Il 88,6 per cento degli elettori di Opfikon ha respinto la modifica del diritto di locazione (disdetta per bisogno personale). Opfikon ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Rafz ZH","80,3 Prozent der Stimmbürgerinnen und Stimmbürger von Rafz haben die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf angenommen. Rafz hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Rafz (ZH)","Les habitants de Rafz soutiennent à 80,3 pour cent l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Rafz a approuvé la réforme, contrairement à son canton.","Rafz (ZH)","Gli elettori di Rafz si sono mostrati favorevoli alla modifica del diritto di locazione (disdetta per bisogno personale), che ha ricevuto il 80,3 per cento di ""sì"". Rafz ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Rorbas ZH","In Rorbas hat die Stimmbevölkerung der Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 53,5 Prozent angenommen. Rorbas hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Rorbas (ZH)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre est approuvé à Rorbas par 53,5 pour cent des votants. Rorbas a approuvé la réforme, contrairement à son canton.","Rorbas (ZH)","A Rorbas gli abitanti hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 53,5 per cento di ""sì"". Rorbas ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Wallisellen ZH","In Wallisellen hat die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf keine Mehrheit gefunden. Auf 52,4 Prozent der abgegebenen Stimmzettel stand ein Nein. Wallisellen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Wallisellen (ZH)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre est refusé à 52,4 pour cent à Wallisellen. Wallisellen a rejeté la réforme, tout comme son canton.","Wallisellen (ZH)","I cittadini di Wallisellen hanno respinto la modifica del diritto di locazione (disdetta per bisogno personale) con il 52,4 per cento di voti contrari. Wallisellen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Wasterkingen ZH","Nein zur Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf in Wasterkingen. Die Gemeinde hat die Vorlage mit 53,5 Prozent abgelehnt. Wasterkingen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Wasterkingen (ZH)","A Wasterkingen, les citoyens rejettent à 53,5 pour cent l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Wasterkingen a rejeté la réforme, tout comme son canton.","Wasterkingen (ZH)","Nel comune di Wasterkingen, i cittadini hanno respinto la modifica del diritto di locazione (disdetta per bisogno personale) con il 53,5 per cento di voti contrari. Wasterkingen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Wil ZH","Die Gemeinde Wil ZH hat die Änderung des Mietrechts zur vereinfachten Kündigung wegen Eigenbedarfs mit 64,6 Prozent angenommen. Wil ZH hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Wil (ZH)","A Wil (ZH), les habitants disent oui à  64,6 pour cent à l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Wil (ZH) a approuvé la réforme, contrairement à son canton.","Wil (ZH)","Nel comune di Wil ZH, i cittadini hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 64,6 per cento di voti favorevoli. Wil ZH ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Winkel ZH","66,2 Prozent der Abstimmenden in der Gemeinde Winkel haben Ja gesagt zur Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf. Winkel hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Winkel (ZH)","Les habitants de Winkel acceptent avec 66,2 pour cent de oui l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Winkel a approuvé la réforme, contrairement à son canton.","Winkel (ZH)","Il 66,2 per cento degli elettori di Winkel ha accolto la modifica del diritto di locazione (disdetta per bisogno personale). Winkel ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Bachs ZH","In Bachs hat die Stimmbevölkerung der Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 61,3 Prozent angenommen. Bachs hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Bachs (ZH)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre est approuvé à Bachs par 61,3 pour cent des votants. Bachs a approuvé la réforme, contrairement à son canton.","Bachs (ZH)","A Bachs gli abitanti hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 61,3 per cento di ""sì"". Bachs ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Boppelsen ZH","In Boppelsen hat die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf keine Mehrheit gefunden. Auf 98,1 Prozent der abgegebenen Stimmzettel stand ein Nein. Boppelsen hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Zürich.","Boppelsen (ZH)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre est refusé à 98,1 pour cent à Boppelsen. Le plus fort pourcentage de non du canton de Zurich a été obtenu à Boppelsen.","Boppelsen (ZH)","I cittadini di Boppelsen hanno respinto la modifica del diritto di locazione (disdetta per bisogno personale) con il 98,1 per cento di voti contrari. Il maggior numero di ""no"" nel canton Zurigo è stato ottenuto a Boppelsen."
"Buchs ZH","Die Gemeinde Buchs ZH hat die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf mit 53,9 Prozent Ja-Stimmen angenommen. Buchs ZH hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Buchs (ZH)","La population de Buchs (ZH) approuve à 53,9 pour cent l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Buchs (ZH) a approuvé la réforme, contrairement à son canton.","Buchs (ZH)","I cittadini di Buchs ZH hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 53,9 per cento di voti a favore. Buchs ZH ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Dällikon ZH","Ja zur Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf in Dällikon. Die Gemeinde hat die Vorlage mit 61,1 Prozent der Stimmen angenommen. Dällikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Dällikon (ZH)","L'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre passe la rampe avec 61,1 pour cent de oui à Dällikon. Dällikon a approuvé la réforme, contrairement à son canton.","Dällikon (ZH)","La modifica del diritto di locazione (disdetta per bisogno personale) è stata accolta a Dällikon, dove ha riscosso il 61,1 per cento di voti a favore. Dällikon ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Dänikon ZH","Die Gemeinde Dänikon hat die Änderung des Mietrechts zur vereinfachten Kündigung für Eigenbedarf mit 65,8 Prozent Ja-Stimmen angenommen. Dänikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Dänikon (ZH)","La population de Dänikon approuve à 65,8 pour cent l'assouplissement du droit du bail en faveur des propriétaires pour leur besoin propre. Dänikon a approuvé la réforme, contrairement à son canton.","Dänikon (ZH)","I cittadini di Dänikon hanno accolto la modifica del diritto di locazione (disdetta per bisogno personale) con il 65,8 per cento di voti a favore. Dänikon ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
