"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Kloten ZH","In Kloten hat die Stimmbevölkerung dem Bundesbeschluss über den Ausbau der Autobahnen zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 83,8 Prozent angenommen. Kloten hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Kloten (ZH)","L'extension du réseau des autoroutes est approuvée à Kloten par 83,8 pour cent des votants. Kloten a approuvé l'arrêté, contrairement à son canton.","Kloten (ZH)","A Kloten gli abitanti hanno accolto il potenziamento delle strade nazionali con il 83,8 per cento di ""sì"". Kloten ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Lufingen ZH","Die Gemeinde Lufingen hat den Bundesbeschluss über den Ausbau der Autobahnen mit 53,4 Prozent angenommen. Lufingen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Lufingen (ZH)","A Lufingen, les habitants disent oui à  53,4 pour cent à la réforme favorable à l'extension des projets autoroutiers. Lufingen a approuvé l'arrêté, contrairement à son canton.","Lufingen (ZH)","Nel comune di Lufingen, i cittadini hanno accolto il potenziamento delle strade nazionali con il 53,4 per cento di voti favorevoli. Lufingen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Nürensdorf ZH","In Nürensdorf hat die Stimmbevölkerung den Bundesbeschluss über den Ausbau der Autobahnen abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 90,9 Prozent verworfen. Nürensdorf hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Nürensdorf (ZH)","La population de Nürensdorf rejette à 90,9 pour cent des voix la réforme en faveur de l'extension des autoroutes. Nürensdorf a rejeté l'arrêté, tout comme son canton.","Nürensdorf (ZH)","A Nürensdorf gli abitanti si sono opposti al potenziamento delle strade nazionali con il 90,9 per cento di voti a sfavore. Nürensdorf ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Oberembrach ZH","Ja zum Bundesbeschluss über den Ausbau der Autobahnen in Oberembrach. Die Gemeinde hat die Vorlage mit 89,9 Prozent der Stimmen angenommen. Oberembrach hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Oberembrach (ZH)","La réforme en faveur de l'extension des autoroutes passe la rampe avec 89,9 pour cent de oui à Oberembrach. Oberembrach a approuvé l'arrêté, contrairement à son canton.","Oberembrach (ZH)","Il potenziamento delle strade nazionali è stato accolto a Oberembrach, dove ha riscosso il 89,9 per cento di voti a favore. Oberembrach ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Opfikon ZH","Keine Mehrheit für den Bundesbeschluss über den Ausbau der Autobahnen in Opfikon: Mit 3'680 Nein-Stimmen zu 471 Ja-Stimmen oder 88,7 Prozent hat die Gemeinde die Vorlage verworfen. Opfikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Opfikon (ZH)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Opfikon. Les citoyens de la commune ont refusé le texte à 88,7 pour cent. Opfikon a rejeté l'arrêté, tout comme son canton.","Opfikon (ZH)","Il 88,7 per cento degli elettori di Opfikon ha respinto il potenziamento delle strade nazionali. Opfikon ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Rafz ZH","Nein zum Bundesbeschluss über den Ausbau der Autobahnen in Rafz: Mit 9'865 Nein- zu 4'971 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 66,5 Prozent. Rafz hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Rafz (ZH)","C'est non à la réforme en faveur de l'extension des autoroutes à Rafz. Les habitants ont refusé le texte à 66,5 pour cent. Rafz a rejeté l'arrêté, tout comme son canton.","Rafz (ZH)","Gli elettori di Rafz si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stato respinto con il 66,5 per cento di voti contrari. Rafz ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Rorbas ZH","In Rorbas hat die Stimmbevölkerung den Bundesbeschluss über den Ausbau der Autobahnen abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 56 Prozent verworfen. Rorbas hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Rorbas (ZH)","La population de Rorbas rejette à 56 pour cent des voix la réforme en faveur de l'extension des autoroutes. Rorbas a rejeté l'arrêté, tout comme son canton.","Rorbas (ZH)","A Rorbas gli abitanti si sono opposti al potenziamento delle strade nazionali con il 56 per cento di voti a sfavore. Rorbas ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Wallisellen ZH","In Wallisellen hat der Bundesbeschluss über den Ausbau der Autobahnen keine Mehrheit gefunden. Auf 74 Prozent der abgegebenen Stimmzettel stand ein Nein. Wallisellen hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Wallisellen (ZH)","La réforme en faveur de l'extension des autoroutes est refusée à 74 pour cent à Wallisellen. Wallisellen a rejeté l'arrêté, tout comme son canton.","Wallisellen (ZH)","I cittadini di Wallisellen hanno respinto il potenziamento delle strade nazionali con il 74 per cento di voti contrari. Wallisellen ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Wasterkingen ZH","Die Gemeinde Wasterkingen hat den Bundesbeschluss über den Ausbau der Autobahnen mit 95,5 Prozent angenommen. Wasterkingen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Wasterkingen (ZH)","A Wasterkingen, les habitants disent oui à  95,5 pour cent à la réforme favorable à l'extension des projets autoroutiers. Wasterkingen a approuvé l'arrêté, contrairement à son canton.","Wasterkingen (ZH)","Nel comune di Wasterkingen, i cittadini hanno accolto il potenziamento delle strade nazionali con il 95,5 per cento di voti favorevoli. Wasterkingen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Wil ZH","Nein zum Bundesbeschluss über den Ausbau der Autobahnen in Wil ZH. Die Gemeinde hat die Vorlage mit 82,2 Prozent abgelehnt. Wil ZH hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Wil (ZH)","A Wil (ZH), les citoyens rejettent à 82,2 pour cent la réforme en faveur de l'extension des autoroutes. Wil (ZH) a rejeté l'arrêté, tout comme son canton.","Wil (ZH)","Nel comune di Wil ZH, i cittadini hanno respinto il potenziamento delle strade nazionali con il 82,2 per cento di voti contrari. Wil ZH ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Winkel ZH","67 Prozent der Abstimmenden in der Gemeinde Winkel haben Ja gesagt zum Bundesbeschluss über den Ausbau der Autobahnen. Winkel hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Winkel (ZH)","Les habitants de Winkel acceptent avec 67 pour cent de oui la réforme en faveur de l'extension des autoroutes. Winkel a approuvé l'arrêté, contrairement à son canton.","Winkel (ZH)","Il 67 per cento degli elettori di Winkel ha accolto il potenziamento delle strade nazionali. Winkel ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Bachs ZH","In Bachs hat die Stimmbevölkerung dem Bundesbeschluss über den Ausbau der Autobahnen zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 81,7 Prozent angenommen. Bachs hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Bachs (ZH)","L'extension du réseau des autoroutes est approuvée à Bachs par 81,7 pour cent des votants. Bachs a approuvé l'arrêté, contrairement à son canton.","Bachs (ZH)","A Bachs gli abitanti hanno accolto il potenziamento delle strade nazionali con il 81,7 per cento di ""sì"". Bachs ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Boppelsen ZH","Die Gemeinde Boppelsen hat den Bundesbeschluss über den Ausbau der Autobahnen mit 87,7 Prozent Ja-Stimmen angenommen. Boppelsen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Boppelsen (ZH)","La population de Boppelsen approuve à 87,7 pour cent la réforme en faveur de l'extension des autoroutes. Boppelsen a approuvé l'arrêté, contrairement à son canton.","Boppelsen (ZH)","I cittadini di Boppelsen hanno accolto il potenziamento delle strade nazionali con il 87,7 per cento di voti a favore. Boppelsen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Buchs ZH","Die Gemeinde Buchs ZH hat den Bundesbeschluss über den Ausbau der Autobahnen mit 53,1 Prozent Ja-Stimmen angenommen. Buchs ZH hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Buchs (ZH)","La population de Buchs (ZH) approuve à 53,1 pour cent la réforme en faveur de l'extension des autoroutes. Buchs (ZH) a approuvé l'arrêté, contrairement à son canton.","Buchs (ZH)","I cittadini di Buchs ZH hanno accolto il potenziamento delle strade nazionali con il 53,1 per cento di voti a favore. Buchs ZH ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Dällikon ZH","Dällikon hat den Bundesbeschluss über den Ausbau der Autobahnen mit 58,3 Prozent abgelehnt. Dällikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Dällikon (ZH)","La réforme en faveur de l'extension des autoroutes n'a pas trouvé grâce aux yeux des citoyens de Dällikon. Ils ont refusé le texte à 58,3 pour cent. Dällikon a rejeté l'arrêté, tout comme son canton.","Dällikon (ZH)","Il potenziamento delle strade nazionali è stato respinto a Dällikon, dove ha riscosso il 58,3 per cento di ""no"". Dällikon ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Dänikon ZH","In Dänikon hat der Bundesbeschluss über den Ausbau der Autobahnen keine Mehrheit gefunden. Auf 92,7 Prozent der abgegebenen Stimmzettel stand ein Nein. Dänikon hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Dänikon (ZH)","La réforme en faveur de l'extension des autoroutes est refusée à 92,7 pour cent à Dänikon. Dänikon a rejeté l'arrêté, tout comme son canton.","Dänikon (ZH)","I cittadini di Dänikon hanno respinto il potenziamento delle strade nazionali con il 92,7 per cento di voti contrari. Dänikon ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Dielsdorf ZH","Die Gemeinde Dielsdorf hat den Bundesbeschluss über den Ausbau der Autobahnen mit 51,5 Prozent angenommen. Dielsdorf hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Dielsdorf (ZH)","A Dielsdorf, les habitants disent oui à  51,5 pour cent à la réforme favorable à l'extension des projets autoroutiers. Dielsdorf a approuvé l'arrêté, contrairement à son canton.","Dielsdorf (ZH)","Nel comune di Dielsdorf, i cittadini hanno accolto il potenziamento delle strade nazionali con il 51,5 per cento di voti favorevoli. Dielsdorf ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Hüttikon ZH","Ja zum Bundesbeschluss über den Ausbau der Autobahnen in Hüttikon. Die Gemeinde hat die Vorlage mit 63,1 Prozent der Stimmen angenommen. Hüttikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Hüttikon (ZH)","La réforme en faveur de l'extension des autoroutes passe la rampe avec 63,1 pour cent de oui à Hüttikon. Hüttikon a approuvé l'arrêté, contrairement à son canton.","Hüttikon (ZH)","Il potenziamento delle strade nazionali è stato accolto a Hüttikon, dove ha riscosso il 63,1 per cento di voti a favore. Hüttikon ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Neerach ZH","Nein zum Bundesbeschluss über den Ausbau der Autobahnen in Neerach: Mit 9'577 Nein- zu 59 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 99,4 Prozent. Neerach hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Zürich.","Neerach (ZH)","C'est non à la réforme en faveur de l'extension des autoroutes à Neerach. Les habitants ont refusé le texte à 99,4 pour cent. Le plus fort pourcentage de non du canton de Zurich a été obtenu à Neerach.","Neerach (ZH)","Gli elettori di Neerach si sono mostrati scettici nei confronti del potenziamento delle strade nazionali, che è stato respinto con il 99,4 per cento di voti contrari. Il maggior numero di ""no"" nel canton Zurigo è stato ottenuto a Neerach."
"Niederglatt ZH","Keine Mehrheit für den Bundesbeschluss über den Ausbau der Autobahnen in Niederglatt: Mit 9'525 Nein-Stimmen zu 2'638 Ja-Stimmen oder 78,3 Prozent hat die Gemeinde die Vorlage verworfen. Niederglatt hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Niederglatt (ZH)","Les projets d'extension du réseau autoroutier n'ont pas convaincu à Niederglatt. Les citoyens de la commune ont refusé le texte à 78,3 pour cent. Niederglatt a rejeté l'arrêté, tout comme son canton.","Niederglatt (ZH)","Il 78,3 per cento degli elettori di Niederglatt ha respinto il potenziamento delle strade nazionali. Niederglatt ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Niederhasli ZH","In Niederhasli hat die Stimmbevölkerung dem Bundesbeschluss über den Ausbau der Autobahnen zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 88,8 Prozent angenommen. Niederhasli hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Niederhasli (ZH)","L'extension du réseau des autoroutes est approuvée à Niederhasli par 88,8 pour cent des votants. Niederhasli a approuvé l'arrêté, contrairement à son canton.","Niederhasli (ZH)","A Niederhasli gli abitanti hanno accolto il potenziamento delle strade nazionali con il 88,8 per cento di ""sì"". Niederhasli ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Niederweningen ZH","79,6 Prozent der Abstimmenden in der Gemeinde Niederweningen haben Ja gesagt zum Bundesbeschluss über den Ausbau der Autobahnen. Niederweningen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Niederweningen (ZH)","Les habitants de Niederweningen acceptent avec 79,6 pour cent de oui la réforme en faveur de l'extension des autoroutes. Niederweningen a approuvé l'arrêté, contrairement à son canton.","Niederweningen (ZH)","Il 79,6 per cento degli elettori di Niederweningen ha accolto il potenziamento delle strade nazionali. Niederweningen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Oberglatt ZH","63,8 Prozent der Stimmbürgerinnen und Stimmbürger von Oberglatt sagen Nein zum Bundesbeschluss über den Ausbau der Autobahnen. Oberglatt hat damit gleich wie der Kanton Zürich Nein gesagt zu dieser Vorlage.","Oberglatt (ZH)","Les habitants d'Oberglatt s'opposent à la réforme en faveur de l'extension des autoroutes par 63,8 pour cent des voix. Oberglatt a rejeté l'arrêté, tout comme son canton.","Oberglatt (ZH)","Gli abitanti di Oberglatt hanno respinto il potenziamento delle strade nazionali con il 63,8 per cento di ""no"". Oberglatt ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Oberweningen ZH","Die Gemeinde Oberweningen hat den Bundesbeschluss über den Ausbau der Autobahnen mit 61,3 Prozent Ja-Stimmen angenommen. Oberweningen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage abgelehnt hat.","Oberweningen (ZH)","La population d'Oberweningen approuve à 61,3 pour cent la réforme en faveur de l'extension des autoroutes. Oberweningen a approuvé l'arrêté, contrairement à son canton.","Oberweningen (ZH)","I cittadini di Oberweningen hanno accolto il potenziamento delle strade nazionali con il 61,3 per cento di voti a favore. Oberweningen ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
