"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Höri ZH","55,7 Prozent der Stimmbürgerinnen und Stimmbürger von Höri haben sich gegen die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Höri hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Höri (ZH)","A Höri, les citoyens rejettent à 55,7 pour cent le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Höri a rejeté la réforme, contrairement à son canton.","Höri (ZH)","Nel comune di Höri, i cittadini hanno respinto il finanziamento uniforme delle prestazioni con il 55,7 per cento di voti contrari. Höri ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Hüntwangen ZH","Die einheitliche Finanzierung der Leistungen im Gesundheitswesen ist in Hüntwangen mit 57,6 Prozent der Stimmen angenommen worden. Hüntwangen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Hüntwangen (ZH)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée est approuvé à Hüntwangen par 57,6 pour cent des votants. Hüntwangen a approuvé la réforme, tout comme son canton.","Hüntwangen (ZH)","A Hüntwangen gli abitanti hanno accolto il finanziamento uniforme delle prestazioni con il 57,6 per cento di ""sì"". Hüntwangen ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Kloten ZH","Mit 6'742 Nein zu 5'815 Ja haben die Stimmbürgerinnen und Stimmbürger von Kloten die einheitliche Finanzierung der Leistungen im Gesundheitswesen abgelehnt. Das sind 53,7 Prozent. Kloten hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Kloten (ZH)","La population de Kloten rejette à 53,7 pour cent des voix le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Kloten a rejeté la réforme, contrairement à son canton.","Kloten (ZH)","A Kloten gli abitanti si sono opposti al finanziamento uniforme delle prestazioni con il 53,7 per cento di voti a sfavore. Kloten ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Lufingen ZH","84,4 Prozent der Stimmbürgerinnen und Stimmbürger von Lufingen haben sich für die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Lufingen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Lufingen (ZH)","A Lufingen, les habitants disent oui à  84,4 pour cent au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Lufingen a approuvé la réforme, tout comme son canton.","Lufingen (ZH)","Nel comune di Lufingen, i cittadini hanno accolto il finanziamento uniforme delle prestazioni con il 84,4 per cento di voti favorevoli. Lufingen ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Nürensdorf ZH","Mit 5'409 Nein zu 616 Ja haben die Stimmbürgerinnen und Stimmbürger von Nürensdorf die einheitliche Finanzierung der Leistungen im Gesundheitswesen abgelehnt. Das sind 89,8 Prozent. Nürensdorf hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Nürensdorf (ZH)","La population de Nürensdorf rejette à 89,8 pour cent des voix le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Nürensdorf a rejeté la réforme, contrairement à son canton.","Nürensdorf (ZH)","A Nürensdorf gli abitanti si sono opposti al finanziamento uniforme delle prestazioni con il 89,8 per cento di voti a sfavore. Nürensdorf ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Oberembrach ZH","Oberembrach hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen mit 72,2 Prozent Nein-Stimmen verworfen. Oberembrach hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Oberembrach (ZH)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée n'a pas trouvé grâce aux yeux des citoyens d'Oberembrach. Ils ont refusé le texte à 72,2 pour cent. Oberembrach a rejeté la réforme, contrairement à son canton.","Oberembrach (ZH)","Il finanziamento uniforme delle prestazioni è stato respinto a Oberembrach, dove ha riscosso il 72,2 per cento di ""no"". Oberembrach ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Opfikon ZH","Keine Mehrheit für die einheitliche Finanzierung der Leistungen im Gesundheitswesen in Opfikon: Die Vorlage ist mit 70,1 Prozent gescheitert. Opfikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Opfikon (ZH)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée n'a pas convaincu à Opfikon. Les citoyens de la commune ont refusé le texte à 70,1 pour cent. Opfikon a rejeté la réforme, contrairement à son canton.","Opfikon (ZH)","Il 70,1 per cento degli elettori di Opfikon ha respinto il finanziamento uniforme delle prestazioni. Opfikon ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Rafz ZH","Ja zur einheitlichen Finanzierung der Leistungen im Gesundheitswesen in Rafz. Die Gemeinde hat die Vorlage mit 88 Prozent der Stimmen angenommen. Rafz hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Rafz (ZH)","Les habitants de Rafz soutiennent à 88 pour cent le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Rafz a approuvé la réforme, tout comme son canton.","Rafz (ZH)","Gli elettori di Rafz si sono mostrati favorevoli al finanziamento uniforme delle prestazioni, che ha ricevuto il 88 per cento di ""sì"". Rafz ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Rorbas ZH","Die einheitliche Finanzierung der Leistungen im Gesundheitswesen ist in Rorbas mit 96,1 Prozent der Stimmen angenommen worden. Rorbas hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Rorbas (ZH)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée est approuvé à Rorbas par 96,1 pour cent des votants. Rorbas a approuvé la réforme, tout comme son canton.","Rorbas (ZH)","A Rorbas gli abitanti hanno accolto il finanziamento uniforme delle prestazioni con il 96,1 per cento di ""sì"". Rorbas ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Wallisellen ZH","Wallisellen hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen mit 56,9 Prozent Nein verworfen. Wallisellen hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Wallisellen (ZH)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée est refusé à 56,9 pour cent à Wallisellen. Wallisellen a rejeté la réforme, contrairement à son canton.","Wallisellen (ZH)","I cittadini di Wallisellen hanno respinto il finanziamento uniforme delle prestazioni con il 56,9 per cento di voti contrari. Wallisellen ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Wasterkingen ZH","69,4 Prozent der Stimmbürgerinnen und Stimmbürger von Wasterkingen haben sich für die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Wasterkingen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Wasterkingen (ZH)","A Wasterkingen, les habitants disent oui à  69,4 pour cent au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Wasterkingen a approuvé la réforme, tout comme son canton.","Wasterkingen (ZH)","Nel comune di Wasterkingen, i cittadini hanno accolto il finanziamento uniforme delle prestazioni con il 69,4 per cento di voti favorevoli. Wasterkingen ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Wil ZH","51,1 Prozent der Stimmbürgerinnen und Stimmbürger von Wil ZH haben sich gegen die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Wil ZH hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Wil (ZH)","A Wil (ZH), les citoyens rejettent à 51,1 pour cent le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Wil (ZH) a rejeté la réforme, contrairement à son canton.","Wil (ZH)","Nel comune di Wil ZH, i cittadini hanno respinto il finanziamento uniforme delle prestazioni con il 51,1 per cento di voti contrari. Wil ZH ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Winkel ZH","Keine Mehrheit für die einheitliche Finanzierung der Leistungen im Gesundheitswesen in Winkel: Die Vorlage ist mit 52,9 Prozent gescheitert. Winkel hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Winkel (ZH)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée n'a pas convaincu à Winkel. Les citoyens de la commune ont refusé le texte à 52,9 pour cent. Winkel a rejeté la réforme, contrairement à son canton.","Winkel (ZH)","Il 52,9 per cento degli elettori di Winkel ha respinto il finanziamento uniforme delle prestazioni. Winkel ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Bachs ZH","Die einheitliche Finanzierung der Leistungen im Gesundheitswesen ist in Bachs mit 57,1 Prozent der Stimmen angenommen worden. Bachs hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Bachs (ZH)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée est approuvé à Bachs par 57,1 pour cent des votants. Bachs a approuvé la réforme, tout comme son canton.","Bachs (ZH)","A Bachs gli abitanti hanno accolto il finanziamento uniforme delle prestazioni con il 57,1 per cento di ""sì"". Bachs ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Boppelsen ZH","Mit 65 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Boppelsen die einheitliche Finanzierung der Leistungen im Gesundheitswesen befürwortet. Boppelsen hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Boppelsen (ZH)","La population de Boppelsen approuve à 65 pour cent le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Boppelsen a approuvé la réforme, tout comme son canton.","Boppelsen (ZH)","I cittadini di Boppelsen hanno accolto il finanziamento uniforme delle prestazioni con il 65 per cento di voti a favore. Boppelsen ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Buchs ZH","Buchs ZH hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen mit 55,9 Prozent Nein verworfen. Buchs ZH hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Buchs (ZH)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée est refusé à 55,9 pour cent à Buchs (ZH). Buchs (ZH) a rejeté la réforme, contrairement à son canton.","Buchs (ZH)","I cittadini di Buchs ZH hanno respinto il finanziamento uniforme delle prestazioni con il 55,9 per cento di voti contrari. Buchs ZH ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Dällikon ZH","Dällikon hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen mit 60,7 Prozent Nein-Stimmen verworfen. Dällikon hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Dällikon (ZH)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée n'a pas trouvé grâce aux yeux des citoyens de Dällikon. Ils ont refusé le texte à 60,7 pour cent. Dällikon a rejeté la réforme, contrairement à son canton.","Dällikon (ZH)","Il finanziamento uniforme delle prestazioni è stato respinto a Dällikon, dove ha riscosso il 60,7 per cento di ""no"". Dällikon ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Dänikon ZH","Mit 98 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Dänikon die einheitliche Finanzierung der Leistungen im Gesundheitswesen befürwortet. Dänikon hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Dänikon (ZH)","La population de Dänikon approuve à 98 pour cent le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Dänikon a approuvé la réforme, tout comme son canton.","Dänikon (ZH)","I cittadini di Dänikon hanno accolto il finanziamento uniforme delle prestazioni con il 98 per cento di voti a favore. Dänikon ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Dielsdorf ZH","64,4 Prozent der Stimmbürgerinnen und Stimmbürger von Dielsdorf haben sich gegen die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Dielsdorf hat damit anders abgestimmt als der Kanton Zürich, der die Vorlage angenommen hat.","Dielsdorf (ZH)","A Dielsdorf, les citoyens rejettent à 64,4 pour cent le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Dielsdorf a rejeté la réforme, contrairement à son canton.","Dielsdorf (ZH)","Nel comune di Dielsdorf, i cittadini hanno respinto il finanziamento uniforme delle prestazioni con il 64,4 per cento di voti contrari. Dielsdorf ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Hüttikon ZH","Hüttikon hat der einheitlichen Finanzierung der Leistungen im Gesundheitswesen mit 9'938 Ja- zu 911 Nein-Stimmen zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 91,6 Prozent. Hüttikon hat damit gleich wie der Kanton Zürich Ja gesagt zu dieser Vorlage.","Hüttikon (ZH)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée passe la rampe avec 91,6 pour cent de oui à Hüttikon. Hüttikon a approuvé la réforme, tout comme son canton.","Hüttikon (ZH)","Il finanziamento uniforme delle prestazioni è stato accolto a Hüttikon, dove ha riscosso il 91,6 per cento di voti a favore. Hüttikon ha accolto il testo, così come quanto avvenuto a livello cantonale."
